"","film","revenue","budget","language","popularity","vote.average","vote.count","id","tagline","release.date","genre","certification","genre_txt","year","lustrum","decade","log_budget","log_rev"
"679","Friday the 13th Part VI: Jason Lives","19472057","3,00E+06","en",8323,5.9,531,"10225","Kill or be killed!","1/08/1986",27,"R","Horror",1986,"85-89","80-89",2.16136800223497,2.63648789635337
"680","Blue Velvet","8551228","6,00E+06","en",12.36,7.7,1708,"793","It’s a strange world.","1/08/1986",80,"R","Crime",1986,"85-89","80-89",2.34242268082221,3.1646502159343
"681","Howard the Duck","37962774","3.7e+07","en",7.61,5.2,518,"10658","You will believe that a duck can talk.","1/08/1986",35,"PG","Comedy",1986,"85-89","80-89",2.19033169817029,2.96661098668193
"682","Castle in the Sky","0","0","ja",15624,8,2046,"10515","Haunting and brilliant!","2/08/1986",12,"PG","Adventure",1986,"85-89","80-89",0.301029995663981,0.301029995663981
"683","Stand by Me","52287414","8,00E+06","en",15155,7.9,3277,"235","For some, it's the last real taste of innocence, and the first real taste of life.","8/08/1986",80,"R","Crime",1986,"85-89","80-89",2.41329976408125,3.0565237240791
"684","The Transformers: The Movie","5849647","6,00E+06","en",7478,7,238,"1857","Beyond good. Beyond evil. Beyond your wildest imagination.","8/08/1986",28,"PG","Action",1986,"85-89","80-89",2.34242268082221,3.07881918309885
"685","The Fly","60629159","1.5e+07","en",14528,7.3,2262,"9426","Be afraid. Be very afraid.","15/08/1986",27,"R","Horror",1986,"85-89","80-89",1.55630250076729,3.08955188288645
"686","Armour of God","0","1.5e+07","cn",9553,6.8,219,"10974","Jackie Chan in his greatest adventure ever!","16/08/1986",12,"PG-13","Adventure",1986,"85-89","80-89",1.55630250076729,0.301029995663981
"687","The Name of the Rose","77200000","2,00E+07","en",9842,7.4,1697,"192","Who, in the name of God, is getting away with murder?","24/09/1986",18,"R","Drama",1986,"85-89","80-89",2,3.14019367857863
"688","Henry: Portrait of a Serial Killer","0","111000","en",5937,6.8,316,"10692","The shocking true story of Henry Lee Lucas.","24/09/1986",80,"R","Crime",1986,"85-89","80-89",1.75587485567249,0.301029995663981
"689","Crocodile Dundee","328203506","5,00E+06","en",8605,6.3,1058,"9671","There's a little of him in all of us.","26/09/1986",12,"PG-13","Adventure",1986,"85-89","80-89",2.30102999566398,2.90687353472207
"690","The Mission","17218023","24500000","en",8004,7.4,715,"11416","One will trust in the power of prayer. One will believe in the might of the sword.","29/09/1986",28,"PG","Action",1986,"85-89","80-89",2.12057393120585,2.55750720190566
"691","The Color of Money","52293982","13800000","en",8565,6.8,663,"11873","The Hustler isn't what he used to be. But he has the next best thing. A kid who is.","7/10/1986",18,"R","Drama",1986,"85-89","80-89",1.88081359228079,3.05728564441821
"692","Sid & Nancy","2826523","4,00E+06","en",8021,6.9,255,"14924","Love Kills.","24/10/1986",18,"R","Drama",1986,"85-89","80-89",2.24303804868629,2.84010609445676
"693","Jocks","0","0","en",9.41,4,6,"67693","Champions aren't born ... they're made!","14/11/1986",35,"R","Comedy",1986,"85-89","80-89",0.301029995663981,0.301029995663981
"694","An American Tail","84542002","9,00E+06","en",10259,6.7,788,"4978","Meet Fievel. In his search to find his family, he discovered America.","21/11/1986",18,"G","Drama",1986,"85-89","80-89",2.44404479591808,3.16076856186113
"695","Star Trek IV: The Voyage Home","1.33e+08","2.4e+07","en",10161,7.2,819,"168","The key to saving the future can only be found in the past.","26/11/1986",12,"PG","Adventure",1986,"85-89","80-89",2.05307844348342,1
"696","Heartbreak Ridge","42724017","1.5e+07","en",7532,6.7,496,"10015","...the scars run deep.","5/12/1986",28,"R","Action",1986,"85-89","80-89",1.55630250076729,3.00302947055362
"697","Â¡Three Amigos!","0","2.5e+07","en",8185,6.3,506,"8388","They're Down On Their Luck And Up To Their Necks In Senoritas, Margaritas, Banditos And Bullets!","12/12/1986",12,"PG","Adventure",1986,"85-89","80-89",2.06445798922692,0.301029995663981
"698","The Golden Child","79817939","2.5e+07","en",7.87,5.8,601,"10136","Eddie Murphy is the chosen one.","12/12/1986",28,"PG-13","Action",1986,"85-89","80-89",2.06445798922692,3.14921911265538
"699","Platoon","138530565","6,00E+06","en",14267,7.7,2434,"792","The first casualty of war is innocence.","19/12/1986",18,"R","Drama",1986,"85-89","80-89",2.34242268082221,2.37657695705651
"700","Little Shop of Horrors","38748395","2.5e+07","en",7137,6.9,809,"10776","Don't feed the plants.","19/12/1986",35,"PG-13","Comedy",1986,"85-89","80-89",2.06445798922692,2.97451169273733
"701","Radio Days","0","1.6e+07","en",6869,7.2,282,"30890",NA,"30/01/1987",35,NA,"Comedy",1987,"85-89","80-89",1.60205999132796,0.301029995663981
"702","Mannequin","42721196","6,00E+06","en",9219,5.7,243,"10019","Just because Jonathan's fallen in love with a piece of wood, it doesn't make him a dummy.","13/02/1987",14,"PG","Fantasy",1987,"85-89","80-89",2.34242268082221,3.00259798071991
"703","Over the Top","16057580","2.5e+07","en",8223,6.1,822,"1825","Some fight for money... Some fight for glory... He's fighting for his son's love.","13/02/1987",28,"PG","Action",1987,"85-89","80-89",2.06445798922692,2.50785587169583
"704","A Nightmare on Elm Street 3: Dream Warriors","44793222","5,00E+06","en",3814,6.6,885,"10072","If you think you're ready for Freddy, think again!","27/02/1987",27,"R","Horror",1987,"85-89","80-89",2.30102999566398,3.01703333929878
"705","Lethal Weapon","120207127","1.5e+07","en",12232,7.2,2600,"941","If these two can learn to stand each other... the bad guys don't stand a chance.","6/03/1987",28,"R","Action",1987,"85-89","80-89",1.55630250076729,2.17026171539496
"706","Angel Heart","17185632","1.7e+07","en",9664,7.2,747,"635","Harry Angel has been hired in search for the truth. Pray he doesn't find it.","6/03/1987",27,"R","Horror",1987,"85-89","80-89",1.65321251377534,2.55630250076729
"707","Evil Dead II","5923044","3600000","en",12.59,7.6,1558,"765","The Sequel To The Ultimate Experience In Grueling Terror","13/03/1987",35,"R","Comedy",1987,"85-89","80-89",2.22788670461367,3.08314414314305
"708","Police Academy 4: Citizens on Patrol","28061343","0","en",9743,5.3,609,"10587","On land, on sea, or in the air, no place is safe from them!","2/04/1987",35,"PG","Comedy",1987,"85-89","80-89",0.301029995663981,2.83505610172012
"709","The Gate","0","2500000","en",6357,6,164,"6917","Pray it's not too late.","21/04/1987",14,"PG-13","Fantasy",1987,"85-89","80-89",2.12710479836481,0.301029995663981
"710","Beverly Hills Cop II","299965036","2,00E+07","en",13.03,6.4,1266,"96","The Heat's Back On!","18/05/1987",28,"R","Action",1987,"85-89","80-89",2,2.86510397464113
"711","The Untouchables","76270454","2.5e+07","en",15502,7.8,3221,"117","What are you prepared to do?","3/06/1987",80,"R","Crime",1987,"85-89","80-89",2.06445798922692,3.13798673272353
"712","Harry and the Hendersons","49998613","0","en",7831,5.8,347,"8989","When You Can't Believe Your Eyes, Trust Your Heart.","5/06/1987",35,"PG","Comedy",1987,"85-89","80-89",0.301029995663981,3.04257551244019
"713","Predator","98267558","1.5e+07","en",18309,7.4,4211,"106","Soon the hunt will begin.","12/06/1987",878,"R","Science Fiction",1987,"85-89","80-89",1.55630250076729,3.18949031369937
"714","The Witches of Eastwick","63766510","2.2e+07","en",8.76,6.4,707,"6069","Three Beautiful Women. One Lucky Devil.","12/06/1987",35,"R","Comedy",1987,"85-89","80-89",2.02938377768521,3.09898963940118
"715","Roxanne","40050884","0","en",7318,6.4,333,"11584","Roxanne dreamed of a handsome, intelligent, romantic man. C.D. Bales is two out of three… but looks aren't everything!","19/06/1987",35,"PG","Comedy",1987,"85-89","80-89",0.301029995663981,2.98632377705077
"716","Withnail & I","1544889","0","en",7307,7.5,290,"13446","If you don't remember the 60s don't worry, neither can they.","19/06/1987",35,"R","Comedy",1987,"85-89","80-89",0.301029995663981,2.47712125471966
"717","Spaceballs","38119483","22700000","en",15504,6.8,1724,"957","May the schwartz be with you","24/06/1987",35,"PG","Comedy",1987,"85-89","80-89",2.10720996964787,2.96801571399364
"718","Dragnet","66673516","2,00E+07","en",6787,6,246,"10023","""Just The Facts.""","25/06/1987",28,"PG-13","Action",1987,"85-89","80-89",2,3.10754912974469
"719","Full Metal Jacket","46357676","1.7e+07","en",14754,8.1,6043,"600","Vietnam can kill me, but it can’t make me care.","26/06/1987",18,"R","Drama",1987,"85-89","80-89",1.65321251377534,3.02571538390134
"720","The Living Daylights","191185897","4,00E+07","en",16785,6.4,863,"708","Licensed to thrill.","29/06/1987",28,"PG","Action",1987,"85-89","80-89",2.24551266781415,2.62736585659273
"721","Innerspace","25893810","2.7e+07","en",8293,6.8,653,"2614","This summer take a trip you'll never forget.","30/06/1987",28,"PG","Action",1987,"85-89","80-89",2.07918124604762,2.80617997398389
"722","Adventures in Babysitting","34368475","0","en",7369,6.8,315,"14367","She thought babysitting was easy money - until she started hanging out with the Andersons.","1/07/1987",35,"PG-13","Comedy",1987,"85-89","80-89",0.301029995663981,2.9237619608287
"723","RoboCop","53424681","1.3e+07","en",15404,7.2,2775,"5548","Part man. Part machine. All cop. The future of law enforcement.","17/07/1987",28,"R","Action",1987,"85-89","80-89",1.43136376415899,3.0618293072947
"724","Jaws: The Revenge","51881013","2.3e+07","en",9489,3.8,504,"580","This time, it’s personal.","17/07/1987",12,"PG-13","Adventure",1987,"85-89","80-89",2.04139268515822,3.05384642685225
"725","Superman IV: The Quest for Peace","19300000","1.7e+07","en",9572,4.4,655,"11411","Nuclear Power. In the best hands, it is dangerous. In the hands of Lex Luthor, it is pure evil. This is Superman's greatest battle. And it is for all of us.","23/07/1987",28,"PG","Action",1987,"85-89","80-89",1.65321251377534,2.63447727016073
"726","The Lost Boys","32222567","8500000","en",12775,6.9,1018,"1547","Sleep all day. Party all night. Never grow old. Never die. It's fun to be a vampire.","31/07/1987",35,"R","Comedy",1987,"85-89","80-89",2.4345689040342,2.90036712865647
"727","Masters of the Universe","17336370","2.2e+07","en",7.6,5.1,382,"11649","A battle fought in the stars. Now... comes to Earth.","7/08/1987",28,"PG","Action",1987,"85-89","80-89",2.02938377768521,2.56110138364906
"728","Project A 2","0","0","cn",9.12,7,101,"21521","This A Is For Action!","19/08/1987",28,"PG-13","Action",1987,"85-89","80-89",0.301029995663981,0.301029995663981
"729","Dirty Dancing","213893795","6,00E+06","en",17.02,7.3,3587,"88","Have the time of your life.","21/08/1987",18,"PG-13","Drama",1987,"85-89","80-89",2.34242268082221,2.70671778233676
"730","Hellraiser","14564027","1,00E+06","en",11096,7,1105,"9003","He'll tear your soul apart.","11/09/1987",27,"R","Horror",1987,"85-89","80-89",0.602059991327962,2.41995574848976
"731","Fatal Attraction","320145693","1.4e+07","en",9061,6.8,707,"10998","A look that led to an evening. A mistake he'll regret... FOR THE REST OF HIS LIFE.","11/09/1987",18,"R","Drama",1987,"85-89","80-89",1.50514997831991,2.89652621748956
"732","The Princess Bride","30857814","1.6e+07","en",12649,7.7,2740,"2493","It's as real as the feelings you feel.","25/09/1987",12,"PG","Adventure",1987,"85-89","80-89",1.60205999132796,2.88252453795488
"733","Near Dark","0","5,00E+06","en",7269,6.8,283,"11879","In one hot hungry kiss, he gave her everlasting love. She gave him everlasting life.","2/10/1987",27,"R","Horror",1987,"85-89","80-89",2.30102999566398,0.301029995663981
"734","The Last Emperor","43984230","2.3e+07","en",9.81,7.6,805,"746","He was the Lord of Ten Thousand Years, the absolute monarch of China. He was born to rule a world of ancient tradition. Nothing prepared him for our world of change.","21/10/1987",18,"PG-13","Drama",1987,"85-89","80-89",2.04139268515822,3.00987563371216
"735","Prince of Darkness","14182492","3,00E+06","en",7376,6.8,432,"8852","Before man walked the earth...it slept for centuries. It is evil. It is real. It is awakening.","23/10/1987",27,NA,"Horror",1987,"85-89","80-89",2.16136800223497,2.40312052117582
"736","The Running Man","38122105","2.7e+07","en",14427,6.5,1272,"865","2019. A game nobody survives. This year might be the exception.","13/11/1987",28,"R","Action",1987,"85-89","80-89",2.07918124604762,2.96848294855394
"737","3 Men and a Baby","242780960","1.1e+07","en",7905,6,544,"12154","They changed her diapers. She changed their lives.","27/11/1987",10751,"PG","Family",1987,"85-89","80-89",1.17609125905568,2.77742682238931
"738","Overboard","26713187","1880006","en",10657,6.8,461,"10780",NA,"16/12/1987",35,"PG","Comedy",1987,"85-89","80-89",1.97772360528885,2.81756536955978
"739","Moonstruck","80640528","0","en",7989,6.8,417,"2039","Life. Family. Love.","18/12/1987",35,"PG","Comedy",1987,"85-89","80-89",0.301029995663981,3.15320490008428
"740","*batteries not included","65088797","0","en",7.09,6.5,386,"11548","Five ordinary people needed a miracle. Then one night, Faye Riley left the window open.","18/12/1987",35,"PG","Comedy",1987,"85-89","80-89",0.301029995663981,3.10243370568134
"741","Bloodsport","0","1,00E+07","en",10876,6.8,802,"11690","The true story of an American ninja.","26/02/1988",28,"R","Action",1988,"85-89","80-89",0.698970004336019,0.301029995663981
"742","Beetlejuice","73326666","1.5e+07","en",23315,7.3,3598,"4011","He's guaranteed to put some life in your afterlife.","29/02/1988",35,"PG","Comedy",1988,"85-89","80-89",1.55630250076729,3.12904505988796
"743","Above the Law","18869631","7500000","en",10538,6,303,"9395","He's a cop who believes no one is above the law.","8/04/1988",28,"R","Action",1988,"85-89","80-89",2.40483371661994,2.62013605497376
"744","My Neighbor Totoro","0","0","ja",30063,8.1,4029,"8392",NA,"16/04/1988",16,"PG","Animation",1988,"85-89","80-89",0.301029995663981,0.301029995663981
"745","Willow","57269863","3.5e+07","en",10.64,7,964,"847","Adventure doesn't come any bigger than this.","1/05/1988",28,"PG","Action",1988,"85-89","80-89",2.1846914308176,3.07408468902824
"746","The Big Blue","0","14390509","fr",8468,7.6,801,"175","Danger...Like Passion...Runs Deep","11/05/1988",12,"PG-13","Adventure",1988,"85-89","80-89",1.88649072517248,0.301029995663981
"747","Friday the 13th Part VII: The New Blood","19170001","2800000","en",9005,5.3,466,"10281","Jason is back, but this time someone's waiting!","13/05/1988",27,"R","Horror",1988,"85-89","80-89",2.14921911265538,2.62940959910272
"748","Crocodile Dundee II","239606210","0","en",7874,5.7,624,"9396","The world's favourite adventurer is back for more! much more!","19/05/1988",12,"PG","Adventure",1988,"85-89","80-89",0.301029995663981,2.77305469336426
"749","Rambo III","189015611","6.3e+07","en",13214,5.9,1607,"1370","The first was for himself. The second for his country. This time it's to save his friend.","24/05/1988",28,"R","Action",1988,"85-89","80-89",2.35024801833416,2.62117628177504
"750","Big","151927281","1.8e+07","en",11031,7.1,2076,"2280","Have you ever had a really big secret?","3/06/1988",35,"PG","Comedy",1988,"85-89","80-89",1.69019608002851,2.45788189673399
"751","Poltergeist III","14144000","10500000","en",7012,5,237,"10306","He's found her.","10/06/1988",27,"PG-13","Horror",1988,"85-89","80-89",1.73239375982297,2.39794000867204
"752","Bull Durham","50888000","7,00E+06","en",7802,6.8,299,"287","Romance is a lot like baseball. It's not whether you win or lose. It's how you play the game.","15/06/1988",35,"R","Comedy",1988,"85-89","80-89",2.38381536598043,3.04999285692014
"753","Red Heat","34994648","2.9e+07","en",7843,6,738,"9604","Moscow's toughest detective. Chicago's craziest cop. There's only one thing worse than making them mad. Making them partners.","17/06/1988",28,"R","Action",1988,"85-89","80-89",2.0899051114394,2.9329808219232
