"","film","revenue","budget","language","popularity","runtime","vote average","vote count","id","release date","certification","genre","genre_txt","log_budget","log_revenue","log_popularity","budgtet_mill","rev_mil","year","lustrum","decade"
"3504","Star Trek Nemesis",67312826,6e+07,"en",11342,117,6.2,793,201,2002-12-13,"PG-13",12,"Adventure",17.9098551201864,18.0248613559518,9.33626792857397,600,673.13,2002,"00-04","00-09"
"3505","Star Trek Nemesis",67312826,6e+07,"en",11342,117,6.2,793,201,2002-12-13,"PG-13",878,"Science Fiction",17.9098551201864,18.0248613559518,9.33626792857397,600,673.13,2002,"00-04","00-09"
"3506","Star Trek Nemesis",67312826,6e+07,"en",11342,117,6.2,793,201,2002-12-13,"PG-13",53,"Thriller",17.9098551201864,18.0248613559518,9.33626792857397,600,673.13,2002,"00-04","00-09"
"3507","Gangs of New York",193772504,1e+08,"en",17.04,167,7.3,4034,3131,2002-12-14,"R",18,"Drama",18.4206807439524,19.0821953691303,2.83556352140117,1000,1937.73,2002,"00-04","00-09"
"3508","Gangs of New York",193772504,1e+08,"en",17.04,167,7.3,4034,3131,2002-12-14,"R",36,"History",18.4206807439524,19.0821953691303,2.83556352140117,1000,1937.73,2002,"00-04","00-09"
"3509","Gangs of New York",193772504,1e+08,"en",17.04,167,7.3,4034,3131,2002-12-14,"R",80,"Crime",18.4206807439524,19.0821953691303,2.83556352140117,1000,1937.73,2002,"00-04","00-09"
"3510","The Lord of the Rings The Two Towers",926287400,7.9e+07,"en",28464,179,8.3,13939,121,2002-12-18,"PG-13",12,"Adventure",18.1849584104313,20.6466951116272,10.2563954099056,790,9262.87,2002,"00-04","00-09"
"3511","The Lord of the Rings The Two Towers",926287400,7.9e+07,"en",28464,179,8.3,13939,121,2002-12-18,"PG-13",14,"Fantasy",18.1849584104313,20.6466951116272,10.2563954099056,790,9262.87,2002,"00-04","00-09"
"3512","The Lord of the Rings The Two Towers",926287400,7.9e+07,"en",28464,179,8.3,13939,121,2002-12-18,"PG-13",28,"Action",18.1849584104313,20.6466951116272,10.2563954099056,790,9262.87,2002,"00-04","00-09"
"3513","Catch Me If You Can",352114312,5.2e+07,"en",15556,141,7.9,8557,640,2002-12-25,"PG-13",80,"Crime",17.7667542765457,19.6794664308425,9.65220169527564,520,3521.14,2002,"00-04","00-09"
"3514","Catch Me If You Can",352114312,5.2e+07,"en",15556,141,7.9,8557,640,2002-12-25,"PG-13",18,"Drama",17.7667542765457,19.6794664308425,9.65220169527564,520,3521.14,2002,"00-04","00-09"
"3515","Cradle 2 the Grave",56489558,2.5e+07,"en",10114,101,5.9,454,10623,2003-02-28,"R",28,"Action",17.0343863828325,17.8495663648771,9.22167588163993,250,564.9,2003,"00-04","00-09"
"3516","Cradle 2 the Grave",56489558,2.5e+07,"en",10114,101,5.9,454,10623,2003-02-28,"R",80,"Crime",17.0343863828325,17.8495663648771,9.22167588163993,250,564.9,2003,"00-04","00-09"
"3517","Cradle 2 the Grave",56489558,2.5e+07,"en",10114,101,5.9,454,10623,2003-02-28,"R",18,"Drama",17.0343863828325,17.8495663648771,9.22167588163993,250,564.9,2003,"00-04","00-09"
"3518","Nater Guru",0,0,"en",17104,145,6,1,527865,2003-03-14,"PG-13",35,"Comedy",1,1,9.74706763326483,0,0,2003,"00-04","00-09"
"3519","Nater Guru",0,0,"en",17104,145,6,1,527865,2003-03-14,"PG-13",18,"Drama",1,1,9.74706763326483,0,0,2003,"00-04","00-09"
"3520","Nater Guru",0,0,"en",17104,145,6,1,527865,2003-03-14,"PG-13",10749,"Romance",1,1,9.74706763326483,0,0,2003,"00-04","00-09"
"3521","What a Girl Wants",50700000,2e+07,"en",11.78,105,6,995,10735,2003-03-27,"PG",35,"Comedy",16.8112428315183,17.7414364685614,2.46640317822344,200,507,2003,"00-04","00-09"
"3522","What a Girl Wants",50700000,2e+07,"en",11.78,105,6,995,10735,2003-03-27,"PG",10749,"Romance",16.8112428315183,17.7414364685614,2.46640317822344,200,507,2003,"00-04","00-09"
"3523","What a Girl Wants",50700000,2e+07,"en",11.78,105,6,995,10735,2003-03-27,"PG",18,"Drama",16.8112428315183,17.7414364685614,2.46640317822344,200,507,2003,"00-04","00-09"
"3524","The Core",74208267,6e+07,"en",10965,136,5.6,942,9341,2003-03-28,"PG-13",28,"Action",17.9098551201864,18.1223861170257,9.30246366085199,600,742.08,2003,"00-04","00-09"
"3525","The Core",74208267,6e+07,"en",10965,136,5.6,942,9341,2003-03-28,"PG-13",12,"Adventure",17.9098551201864,18.1223861170257,9.30246366085199,600,742.08,2003,"00-04","00-09"
"3526","The Core",74208267,6e+07,"en",10965,136,5.6,942,9341,2003-03-28,"PG-13",878,"Science Fiction",17.9098551201864,18.1223861170257,9.30246366085199,600,742.08,2003,"00-04","00-09"
"3527","The Core",74208267,6e+07,"en",10965,136,5.6,942,9341,2003-03-28,"PG-13",53,"Thriller",17.9098551201864,18.1223861170257,9.30246366085199,600,742.08,2003,"00-04","00-09"
"3528","A Man Apart",44350926,3.6e+07,"en",10371,109,6,482,8409,2003-04-04,"R",28,"Action",17.3990294964204,17.6076441458706,9.24676872858973,360,443.51,2003,"00-04","00-09"
"3529","A Man Apart",44350926,3.6e+07,"en",10371,109,6,482,8409,2003-04-04,"R",18,"Drama",17.3990294964204,17.6076441458706,9.24676872858973,360,443.51,2003,"00-04","00-09"
"3530","Anger Management",195745823,7.5e+07,"en",14098,106,6.1,1888,9506,2003-04-11,"PG-13",35,"Comedy",18.1329986715006,19.0923275541656,9.55378822233382,750,1957.46,2003,"00-04","00-09"
"3531","House of 1000 Corpses",17949758,7e+06,"en",11104,89,6.1,754,2662,2003-04-11,"R",27,"Horror",15.7614207070196,16.7030871909135,9.31506068274659,70,179.5,2003,"00-04","00-09"
"3532","Basic",42792561,5e+07,"en",13019,98,6.5,561,10782,2003-04-18,"R",28,"Action",17.7275335633924,17.5718748370344,9.4741651078974,500,427.93,2003,"00-04","00-09"
"3533","Basic",42792561,5e+07,"en",13019,98,6.5,561,10782,2003-04-18,"R",80,"Crime",17.7275335633924,17.5718748370344,9.4741651078974,500,427.93,2003,"00-04","00-09"
"3534","Basic",42792561,5e+07,"en",13019,98,6.5,561,10782,2003-04-18,"R",18,"Drama",17.7275335633924,17.5718748370344,9.4741651078974,500,427.93,2003,"00-04","00-09"
"3535","Basic",42792561,5e+07,"en",13019,98,6.5,561,10782,2003-04-18,"R",9648,"Mystery",17.7275335633924,17.5718748370344,9.4741651078974,500,427.93,2003,"00-04","00-09"
"3536","Basic",42792561,5e+07,"en",13019,98,6.5,561,10782,2003-04-18,"R",53,"Thriller",17.7275335633924,17.5718748370344,9.4741651078974,500,427.93,2003,"00-04","00-09"
"3537","Identity",0,1e+07,"en",20942,90,7.2,2136,2832,2003-04-25,"R",9648,"Mystery",16.1180956509583,1,9.94951199084741,100,0,2003,"00-04","00-09"
"3538","Identity",0,1e+07,"en",20942,90,7.2,2136,2832,2003-04-25,"R",53,"Thriller",16.1180956509583,1,9.94951199084741,100,0,2003,"00-04","00-09"
"3539","Memories of Murder",2.6e+07,2800000,"ko",17586,131,8.1,1296,11423,2003-05-02,"PG-13",80,"Crime",14.8451299751454,17.0736070959858,9.77485840993895,28,260,2003,"00-04","00-09"
"3540","Memories of Murder",2.6e+07,2800000,"ko",17586,131,8.1,1296,11423,2003-05-02,"PG-13",18,"Drama",14.8451299751454,17.0736070959858,9.77485840993895,28,260,2003,"00-04","00-09"
"3541","Memories of Murder",2.6e+07,2800000,"ko",17586,131,8.1,1296,11423,2003-05-02,"PG-13",53,"Thriller",14.8451299751454,17.0736070959858,9.77485840993895,28,260,2003,"00-04","00-09"
"3542","The Matrix Reloaded",738599701,1.5e+08,"en",20133,138,6.9,6462,604,2003-05-15,"R",28,"Action",18.8261458520605,20.4202666555627,9.91011553882635,1500,7386,2003,"00-04","00-09"
"3543","The Matrix Reloaded",738599701,1.5e+08,"en",20133,138,6.9,6462,604,2003-05-15,"R",12,"Adventure",18.8261458520605,20.4202666555627,9.91011553882635,1500,7386,2003,"00-04","00-09"
"3544","The Matrix Reloaded",738599701,1.5e+08,"en",20133,138,6.9,6462,604,2003-05-15,"R",878,"Science Fiction",18.8261458520605,20.4202666555627,9.91011553882635,1500,7386,2003,"00-04","00-09"
"3545","The Matrix Reloaded",738599701,1.5e+08,"en",20133,138,6.9,6462,604,2003-05-15,"R",53,"Thriller",18.8261458520605,20.4202666555627,9.91011553882635,1500,7386,2003,"00-04","00-09"
"3546","Bruce Almighty",484572835,8e+07,"en",26372,101,6.7,7096,310,2003-05-23,"PG-13",35,"Comedy",18.1975371926382,19.998778308234,10.1800581202332,800,4845.73,2003,"00-04","00-09"
"3547","Bruce Almighty",484572835,8e+07,"en",26372,101,6.7,7096,310,2003-05-23,"PG-13",14,"Fantasy",18.1975371926382,19.998778308234,10.1800581202332,800,4845.73,2003,"00-04","00-09"
"3548","Finding Nemo",940335536,9.4e+07,"en",26256,100,7.8,12983,12,2003-05-30,"G",16,"Animation",18.3588053402343,20.6617473227272,10.1756498133299,940,9403.36,2003,"00-04","00-09"
"3549","Finding Nemo",940335536,9.4e+07,"en",26256,100,7.8,12983,12,2003-05-30,"G",10751,"Family",18.3588053402343,20.6617473227272,10.1756498133299,940,9403.36,2003,"00-04","00-09"
"3550","Wrong Turn",28650575,12600000,"en",14523,84,6.1,1333,9902,2003-05-30,"R",27,"Horror",16.3492073719217,17.1706840707317,9.5834888786078,126,286.51,2003,"00-04","00-09"
"3551","Wrong Turn",28650575,12600000,"en",14523,84,6.1,1333,9902,2003-05-30,"R",53,"Thriller",16.3492073719217,17.1706840707317,9.5834888786078,126,286.51,2003,"00-04","00-09"
"3552","A Tale of Two Sisters",0,0,"ko",12.12,115,7.1,514,4552,2003-06-13,"PG",18,"Drama",1,1,2.49485698064117,0,0,2003,"00-04","00-09"
"3553","A Tale of Two Sisters",0,0,"ko",12.12,115,7.1,514,4552,2003-06-13,"PG",27,"Horror",1,1,2.49485698064117,0,0,2003,"00-04","00-09"
"3554","A Tale of Two Sisters",0,0,"ko",12.12,115,7.1,514,4552,2003-06-13,"PG",9648,"Mystery",1,1,2.49485698064117,0,0,2003,"00-04","00-09"
"3555","Hulk",245360480,1.37e+08,"en",19873,138,5.4,3593,1927,2003-06-19,"PG-13",28,"Action",18.7354914837924,19.3182390340775,9.89711730552829,1370,2453.6,2003,"00-04","00-09"
"3556","Hulk",245360480,1.37e+08,"en",19873,138,5.4,3593,1927,2003-06-19,"PG-13",878,"Science Fiction",18.7354914837924,19.3182390340775,9.89711730552829,1370,2453.6,2003,"00-04","00-09"
"3557","Charlies Angels Full Throttle",259175788,1.2e+08,"en",11971,106,5.4,1921,9471,2003-06-27,"PG-13",28,"Action",18.6030023007463,19.3730171075855,9.39024233725137,1200,2591.76,2003,"00-04","00-09"
"3558","Charlies Angels Full Throttle",259175788,1.2e+08,"en",11971,106,5.4,1921,9471,2003-06-27,"PG-13",12,"Adventure",18.6030023007463,19.3730171075855,9.39024233725137,1200,2591.76,2003,"00-04","00-09"
"3559","Charlies Angels Full Throttle",259175788,1.2e+08,"en",11971,106,5.4,1921,9471,2003-06-27,"PG-13",35,"Comedy",18.6030023007463,19.3730171075855,9.39024233725137,1200,2591.76,2003,"00-04","00-09"
"3560","Sweet Sex and Love",0,0,"ko",11077,85,4.8,12,75432,2003-06-27,"PG-13",10749,"Romance",1,1,9.31262616551693,0,0,2003,"00-04","00-09"
"3561","Sweet Sex and Love",0,0,"ko",11077,85,4.8,12,75432,2003-06-27,"PG-13",18,"Drama",1,1,9.31262616551693,0,0,2003,"00-04","00-09"
"3562","Terminator 3 Rise of the Machines",4.35e+08,2e+08,"en",25058,109,6,4074,296,2003-07-02,"R",28,"Action",19.1138279245123,19.890856589053,10.1289484168055,2000,4350,2003,"00-04","00-09"
"3563","Terminator 3 Rise of the Machines",4.35e+08,2e+08,"en",25058,109,6,4074,296,2003-07-02,"R",53,"Thriller",19.1138279245123,19.890856589053,10.1289484168055,2000,4350,2003,"00-04","00-09"
"3564","Terminator 3 Rise of the Machines",4.35e+08,2e+08,"en",25058,109,6,4074,296,2003-07-02,"R",878,"Science Fiction",19.1138279245123,19.890856589053,10.1289484168055,2000,4350,2003,"00-04","00-09"
"3565","Legally Blonde 2 Red White  Blonde",124914842,4.5e+07,"en",9768,95,5.5,885,10327,2003-07-02,"PG-13",35,"Comedy",17.6221730477346,18.6431427991008,9.18686701579054,450,1249.15,2003,"00-04","00-09"
"3566","Sinbad Legend of the Seven Seas",80767884,6e+07,"en",10.72,86,6.8,1106,14411,2003-07-02,"PG",12,"Adventure",17.9098551201864,18.2070899692296,2.37211115564266,600,807.68,2003,"00-04","00-09"
"3567","Sinbad Legend of the Seven Seas",80767884,6e+07,"en",10.72,86,6.8,1106,14411,2003-07-02,"PG",16,"Animation",17.9098551201864,18.2070899692296,2.37211115564266,600,807.68,2003,"00-04","00-09"
"3568","Sinbad Legend of the Seven Seas",80767884,6e+07,"en",10.72,86,6.8,1106,14411,2003-07-02,"PG",35,"Comedy",17.9098551201864,18.2070899692296,2.37211115564266,600,807.68,2003,"00-04","00-09"
"3569","Sinbad Legend of the Seven Seas",80767884,6e+07,"en",10.72,86,6.8,1106,14411,2003-07-02,"PG",10751,"Family",17.9098551201864,18.2070899692296,2.37211115564266,600,807.68,2003,"00-04","00-09"
"3570","Pirates of the Caribbean The Curse of the Black Pearl",655011224,1.4e+08,"en",30967,143,7.7,13773,22,2003-07-09,"PG-13",28,"Action",18.7571529805736,20.3001629293306,10.3406774003385,1400,6550.11,2003,"00-04","00-09"
"3571","Pirates of the Caribbean The Curse of the Black Pearl",655011224,1.4e+08,"en",30967,143,7.7,13773,22,2003-07-09,"PG-13",12,"Adventure",18.7571529805736,20.3001629293306,10.3406774003385,1400,6550.11,2003,"00-04","00-09"
"3572","Pirates of the Caribbean The Curse of the Black Pearl",655011224,1.4e+08,"en",30967,143,7.7,13773,22,2003-07-09,"PG-13",14,"Fantasy",18.7571529805736,20.3001629293306,10.3406774003385,1400,6550.11,2003,"00-04","00-09"
"3573","Bad Boys II",273339556,1.3e+08,"en",21206,147,6.5,3115,8961,2003-07-18,"R",28,"Action",18.6830450084199,19.426225375149,9.96203943948574,1300,2733.4,2003,"00-04","00-09"
"3574","Bad Boys II",273339556,1.3e+08,"en",21206,147,6.5,3115,8961,2003-07-18,"R",12,"Adventure",18.6830450084199,19.426225375149,9.96203943948574,1300,2733.4,2003,"00-04","00-09"
"3575","Bad Boys II",273339556,1.3e+08,"en",21206,147,6.5,3115,8961,2003-07-18,"R",35,"Comedy",18.6830450084199,19.426225375149,9.96203943948574,1300,2733.4,2003,"00-04","00-09"
"3576","Bad Boys II",273339556,1.3e+08,"en",21206,147,6.5,3115,8961,2003-07-18,"R",80,"Crime",18.6830450084199,19.426225375149,9.96203943948574,1300,2733.4,2003,"00-04","00-09"
"3577","Bad Boys II",273339556,1.3e+08,"en",21206,147,6.5,3115,8961,2003-07-18,"R",53,"Thriller",18.6830450084199,19.426225375149,9.96203943948574,1300,2733.4,2003,"00-04","00-09"
"3578","Lara Croft Tomb Raider  The Cradle of Life",156505388,9.5e+07,"en",17086,117,5.7,2850,1996,2003-07-21,"PG-13",28,"Action",18.3693874495648,18.8686009954669,9.74601469371156,950,1565.05,2003,"00-04","00-09"
"3579","Lara Croft Tomb Raider  The Cradle of Life",156505388,9.5e+07,"en",17086,117,5.7,2850,1996,2003-07-21,"PG-13",12,"Adventure",18.3693874495648,18.8686009954669,9.74601469371156,950,1565.05,2003,"00-04","00-09"
"3580","Lara Croft Tomb Raider  The Cradle of Life",156505388,9.5e+07,"en",17086,117,5.7,2850,1996,2003-07-21,"PG-13",14,"Fantasy",18.3693874495648,18.8686009954669,9.74601469371156,950,1565.05,2003,"00-04","00-09"
"3581","Lara Croft Tomb Raider  The Cradle of Life",156505388,9.5e+07,"en",17086,117,5.7,2850,1996,2003-07-21,"PG-13",53,"Thriller",18.3693874495648,18.8686009954669,9.74601469371156,950,1565.05,2003,"00-04","00-09"
"3582","American Wedding",231449203,5.5e+07,"en",16717,103,6.1,2536,8273,2003-08-01,"R",35,"Comedy",17.8228437431967,19.2598709819273,9.72418144470263,550,2314.49,2003,"00-04","00-09"
"3583","American Wedding",231449203,5.5e+07,"en",16717,103,6.1,2536,8273,2003-08-01,"R",10749,"Romance",17.8228437431967,19.2598709819273,9.72418144470263,550,2314.49,2003,"00-04","00-09"
"3584","Lost in Translation",119723856,4e+06,"en",14284,102,7.4,4029,153,2003-08-31,"R",35,"Comedy",15.2018049190842,18.6006984489166,9.56689530871434,40,1197.24,2003,"00-04","00-09"
"3585","Lost in Translation",119723856,4e+06,"en",14284,102,7.4,4029,153,2003-08-31,"R",18,"Drama",15.2018049190842,18.6006984489166,9.56689530871434,40,1197.24,2003,"00-04","00-09"
"3586","Lost in Translation",119723856,4e+06,"en",14284,102,7.4,4029,153,2003-08-31,"R",10749,"Romance",15.2018049190842,18.6006984489166,9.56689530871434,40,1197.24,2003,"00-04","00-09"
"3587","The Dreamers",15121165,1.5e+07,"en",8168,110,7.2,1713,1278,2003-09-01,"NC-17",18,"Drama",16.5235607590665,16.531605976012,9.0079793598445,150,151.21,2003,"00-04","00-09"
"3588","The Dreamers",15121165,1.5e+07,"en",8168,110,7.2,1713,1278,2003-09-01,"NC-17",10749,"Romance",16.5235607590665,16.531605976012,9.0079793598445,150,151.21,2003,"00-04","00-09"
"3589","Underworld",95708457,2.2e+07,"en",15243,121,6.7,4217,277,2003-09-19,"R",14,"Fantasy",16.9065530113226,18.3768172224247,9.63187566026184,220,957.08,2003,"00-04","00-09"
"3590","Underworld",95708457,2.2e+07,"en",15243,121,6.7,4217,277,2003-09-19,"R",28,"Action",16.9065530113226,18.3768172224247,9.63187566026184,220,957.08,2003,"00-04","00-09"
"3591","Underworld",95708457,2.2e+07,"en",15243,121,6.7,4217,277,2003-09-19,"R",53,"Thriller",16.9065530113226,18.3768172224247,9.63187566026184,220,957.08,2003,"00-04","00-09"
"3592","Mystic River",156822020,2.5e+07,"en",17.69,138,7.7,3647,322,2003-10-07,"R",53,"Thriller",17.0343863828325,18.8706220896942,2.87299950817169,250,1568.22,2003,"00-04","00-09"
"3593","Mystic River",156822020,2.5e+07,"en",17.69,138,7.7,3647,322,2003-10-07,"R",80,"Crime",17.0343863828325,18.8706220896942,2.87299950817169,250,1568.22,2003,"00-04","00-09"
"3594","Mystic River",156822020,2.5e+07,"en",17.69,138,7.7,3647,322,2003-10-07,"R",18,"Drama",17.0343863828325,18.8706220896942,2.87299950817169,250,1568.22,2003,"00-04","00-09"
"3595","Mystic River",156822020,2.5e+07,"en",17.69,138,7.7,3647,322,2003-10-07,"R",9648,"Mystery",17.0343863828325,18.8706220896942,2.87299950817169,250,1568.22,2003,"00-04","00-09"
"3596","Kill Bill Vol 1",180899045,3e+07,"en",22206,111,7.9,10918,24,2003-10-10,"R",28,"Action",17.2167079396264,19.0134496711918,10.0081178016142,300,1808.99,2003,"00-04","00-09"
"3597","Kill Bill Vol 1",180899045,3e+07,"en",22206,111,7.9,10918,24,2003-10-10,"R",80,"Crime",17.2167079396264,19.0134496711918,10.0081178016142,300,1808.99,2003,"00-04","00-09"
"3598","Brother Bear",0,1e+08,"en",18159,85,7.2,3321,10009,2003-10-23,"G",12,"Adventure",18.4206807439524,1,9.8069215845598,1000,0,2003,"00-04","00-09"
"3599","Brother Bear",0,1e+08,"en",18159,85,7.2,3321,10009,2003-10-23,"G",16,"Animation",18.4206807439524,1,9.8069215845598,1000,0,2003,"00-04","00-09"
"3600","Brother Bear",0,1e+08,"en",18159,85,7.2,3321,10009,2003-10-23,"G",10751,"Family",18.4206807439524,1,9.8069215845598,1000,0,2003,"00-04","00-09"
"3601","Scary Movie 3",220673217,4.8e+07,"en",14653,84,5.9,2389,4256,2003-10-24,"R",35,"Comedy",17.6867115688722,19.2121935090826,9.59240037163802,480,2206.73,2003,"00-04","00-09"
"3602","The Matrix Revolutions",424988211,1.5e+08,"en",21.34,129,6.6,5806,605,2003-11-03,"R",12,"Adventure",18.8261458520605,19.8675719876804,3.06058324587361,1500,4249.88,2003,"00-04","00-09"
"3603","The Matrix Revolutions",424988211,1.5e+08,"en",21.34,129,6.6,5806,605,2003-11-03,"R",28,"Action",18.8261458520605,19.8675719876804,3.06058324587361,1500,4249.88,2003,"00-04","00-09"
"3604","The Matrix Revolutions",424988211,1.5e+08,"en",21.34,129,6.6,5806,605,2003-11-03,"R",53,"Thriller",18.8261458520605,19.8675719876804,3.06058324587361,1500,4249.88,2003,"00-04","00-09"
"3605","The Matrix Revolutions",424988211,1.5e+08,"en",21.34,129,6.6,5806,605,2003-11-03,"R",878,"Science Fiction",18.8261458520605,19.8675719876804,3.06058324587361,1500,4249.88,2003,"00-04","00-09"
"3606","Master and Commander The Far Side of the World",212011111,1.5e+08,"en",20669,138,7.1,1708,8619,2003-11-14,"PG-13",12,"Adventure",18.8261458520605,19.1721492416403,9.93639027221184,1500,2120.11,2003,"00-04","00-09"
"3607","Master and Commander The Far Side of the World",212011111,1.5e+08,"en",20669,138,7.1,1708,8619,2003-11-14,"PG-13",18,"Drama",18.8261458520605,19.1721492416403,9.93639027221184,1500,2120.11,2003,"00-04","00-09"
"3608","Master and Commander The Far Side of the World",212011111,1.5e+08,"en",20669,138,7.1,1708,8619,2003-11-14,"PG-13",10752,"War",18.8261458520605,19.1721492416403,9.93639027221184,1500,2120.11,2003,"00-04","00-09"
"3609","Looney Tunes Back in Action",68514844,8e+07,"en",9.63,93,6,773,10715,2003-11-14,"PG",16,"Animation",18.1975371926382,18.0425609804862,2.26488322581003,800,685.15,2003,"00-04","00-09"
"3610","Looney Tunes Back in Action",68514844,8e+07,"en",9.63,93,6,773,10715,2003-11-14,"PG",35,"Comedy",18.1975371926382,18.0425609804862,2.26488322581003,800,685.15,2003,"00-04","00-09"
"3611","Looney Tunes Back in Action",68514844,8e+07,"en",9.63,93,6,773,10715,2003-11-14,"PG",10751,"Family",18.1975371926382,18.0425609804862,2.26488322581003,800,685.15,2003,"00-04","00-09"
"3612","Oldboy",14980005,3e+06,"ko",19099,120,8.2,4393,670,2003-11-21,"R",28,"Action",14.9141228466324,16.5222268698317,9.85739125664315,30,149.8,2003,"00-04","00-09"
"3613","Oldboy",14980005,3e+06,"ko",19099,120,8.2,4393,670,2003-11-21,"R",18,"Drama",14.9141228466324,16.5222268698317,9.85739125664315,30,149.8,2003,"00-04","00-09"
